HeatNumber,NumberOfKarts,KartNumber,DriverName,Laptime
380,7,17,Blair,00:42.586
380,7,17,Blair,00:42.601
380,7,17,Blair,00:42.820
380,7,17,Blair,00:42.389
380,7,17,Blair,00:43.537
380,7,17,Blair,00:42.779
380,7,17,Blair,00:42.674
380,7,17,Blair,01:04.439
380,7,17,Blair,00:43.111
392,1,66,Jan-julies,00:37.109
392,1,66,Jan-julies,00:34.387
392,1,66,Jan-julies,00:33.293
392,1,66,Jan-julies,00:32.086
392,1,66,Jan-julies,00:30.784
392,1,66,Jan-julies,00:31.404
392,1,66,Jan-julies,00:30.214
392,1,66,Jan-julies,00:30.679
392,1,66,Jan-julies,00:30.150
392,1,66,Jan-julies,00:29.127
392,1,66,Jan-julies,00:29.320
392,1,66,Jan-julies,00:29.752
392,1,66,Jan-julies,00:29.039
392,1,66,Jan-julies,00:29.112
392,1,66,Jan-julies,00:29.044
394,2,60,Jan-jullius,00:29.293
394,2,60,Jan-jullius,00:29.392
394,2,60,Jan-jullius,00:29.540
394,2,60,Jan-jullius,00:29.854
394,2,60,Jan-jullius,00:29.489
394,2,60,Jan-jullius,00:29.447
394,2,60,Jan-jullius,00:29.118
394,2,60,Jan-jullius,00:29.289
394,2,20,papa,00:24.852
394,2,20,papa,00:26.363
394,2,20,papa,00:23.367
394,2,20,papa,00:23.228
394,2,20,papa,00:43.179
394,2,20,papa,00:29.901
394,2,20,papa,00:29.235
394,2,20,papa,00:24.478
399,9,67,stan,01:14.513
399,9,67,stan,00:59.116
399,9,67,stan,00:51.886
399,9,62,ronin,00:53.465
399,9,62,ronin,00:57.252
399,9,62,ronin,00:38.790
399,9,63,yari,01:07.378
399,9,63,yari,00:46.721
399,9,61,cas,01:28.802
401,9,65,keano,01:00.805
401,9,65,keano,00:38.528
401,9,65,keano,00:35.244
401,9,65,keano,00:33.737
401,9,65,keano,00:33.013
401,9,65,keano,00:34.166
401,9,65,keano,00:33.837
401,9,65,keano,00:33.242
401,9,65,keano,00:32.701
401,9,65,keano,00:31.901
401,9,65,keano,00:31.565
401,9,65,keano,00:30.747
401,9,65,keano,00:33.302
401,9,60,damian,01:14.503
401,9,60,damian,00:41.079
401,9,60,damian,00:40.887
401,9,60,damian,00:36.893
401,9,60,damian,00:35.228
401,9,60,damian,00:35.084
401,9,60,damian,00:38.362
401,9,60,damian,00:36.842
401,9,60,damian,00:34.060
401,9,60,damian,00:35.200
401,9,60,damian,00:33.154
401,9,60,damian,00:33.629
402,10,6,Ruud,00:47.539
402,10,6,Ruud,00:45.399
402,10,6,Ruud,00:43.187
402,10,6,Ruud,00:42.726
402,10,6,Ruud,00:41.783
402,10,6,Ruud,00:42.610
402,10,6,Ruud,00:45.988
402,10,6,Ruud,00:50.709
402,10,6,Ruud,00:43.020
402,10,6,Ruud,00:41.148
402,10,6,Ruud,00:40.796
402,10,6,Ruud,00:41.340
402,10,6,Ruud,00:42.116
402,10,12,Paul,00:47.381
402,10,12,Paul,00:44.099
402,10,12,Paul,00:42.040
402,10,12,Paul,00:41.477
402,10,12,Paul,00:42.306
402,10,12,Paul,00:42.368
402,10,12,Paul,00:43.806
402,10,12,Paul,00:51.229
402,10,12,Paul,00:40.637
402,10,12,Paul,00:40.610
402,10,12,Paul,00:41.514
402,10,12,Paul,00:41.196
402,10,12,Paul,00:40.589
402,10,10,Jan,00:49.313
402,10,10,Jan,00:45.388
402,10,10,Jan,00:43.430
402,10,10,Jan,00:42.614
402,10,10,Jan,00:44.630
402,10,10,Jan,00:44.298
402,10,10,Jan,00:45.908
402,10,10,Jan,00:51.245
402,10,10,Jan,00:43.218
402,10,10,Jan,01:22.368
402,10,10,Jan,00:44.796
402,10,10,Jan,00:43.772
402,10,17,Erwin,00:58.905
402,10,17,Erwin,00:51.408
402,10,17,Erwin,00:52.158
402,10,17,Erwin,00:48.673
402,10,17,Erwin,00:45.648
402,10,17,Erwin,00:46.809
402,10,17,Erwin,01:03.340
402,10,17,Erwin,00:48.776
402,10,17,Erwin,00:45.450
402,10,17,Erwin,00:44.920
402,10,17,Erwin,00:44.997
402,10,15,Tim,00:58.843
402,10,15,Tim,00:45.575
402,10,15,Tim,00:45.216
402,10,15,Tim,00:42.462
402,10,15,Tim,00:44.965
402,10,15,Tim,00:42.764
402,10,15,Tim,00:52.559
402,10,15,Tim,00:47.166
402,10,15,Tim,00:41.448
402,10,15,Tim,00:44.166
402,10,15,Tim,00:41.221
402,10,15,Tim,00:41.505
402,10,5,Roel,01:03.697
402,10,5,Roel,00:48.235
402,10,5,Roel,00:45.190
402,10,5,Roel,00:43.274
402,10,5,Roel,00:43.851
402,10,5,Roel,02:00.286
402,10,5,Roel,00:46.163
402,10,20,Edwin,00:47.485
402,10,20,Edwin,00:46.175
402,10,20,Edwin,00:43.359
402,10,20,Edwin,00:45.350
402,10,20,Edwin,00:43.760
402,10,20,Edwin,00:45.041
402,10,20,Edwin,00:53.827
402,10,20,Edwin,00:44.413
402,10,20,Edwin,00:42.773
402,10,20,Edwin,00:42.971
402,10,20,Edwin,00:44.173
402,10,20,Edwin,00:42.412
402,10,2,Erik,00:51.183
402,10,2,Erik,00:50.571
402,10,2,Erik,00:45.364
402,10,2,Erik,00:47.601
402,10,2,Erik,00:45.390
402,10,2,Erik,00:47.185
402,10,2,Erik,00:52.713
402,10,2,Erik,00:43.902
402,10,2,Erik,00:46.284
402,10,2,Erik,00:43.996
402,10,2,Erik,00:45.471
402,10,19,Joost,00:47.960
402,10,19,Joost,00:44.335
402,10,19,Joost,00:42.570
402,10,19,Joost,00:42.388
402,10,19,Joost,00:41.570
402,10,19,Joost,00:42.393
402,10,19,Joost,00:52.062
402,10,19,Joost,00:47.419
402,10,19,Joost,00:42.423
402,10,19,Joost,00:43.633
402,10,19,Joost,00:41.260
402,10,19,Joost,00:40.792
402,10,18,Dex,00:51.135
402,10,18,Dex,00:42.411
402,10,18,Dex,00:41.963
402,10,18,Dex,00:43.228
402,10,18,Dex,03:00.966
402,10,18,Dex,00:41.590
402,10,18,Dex,00:42.943
402,10,18,Dex,00:41.250
402,10,18,Dex,00:41.478
403,7,62,lukas,00:44.085
403,7,62,lukas,00:47.894
403,7,62,lukas,00:41.606
403,7,62,lukas,00:44.549
403,7,62,lukas,00:46.305
403,7,62,lukas,00:36.818
403,7,62,lukas,00:36.304
403,7,62,lukas,00:40.281
403,7,63,lars,01:11.695
403,7,63,lars,01:14.657
403,7,63,lars,01:08.262
403,7,63,lars,00:36.523
403,7,63,lars,00:37.197
403,7,63,lars,00:41.670
403,7,66,beau,01:20.638
403,7,66,beau,00:53.491
403,7,69,rens,03:32.605
403,7,60,guus,00:47.626
403,7,60,guus,00:52.717
403,7,60,guus,00:44.928
403,7,60,guus,00:34.823
403,7,60,guus,00:34.945
403,7,60,guus,00:29.849
403,7,65,koen,00:52.112
403,7,65,koen,00:52.031
403,7,65,koen,00:48.668
403,7,65,koen,00:48.066
403,7,65,koen,00:41.364
403,7,67,faas,01:02.890
403,7,67,faas,01:09.179
403,7,67,faas,00:51.244
403,7,67,faas,00:57.415
403,7,67,faas,00:38.746
403,7,67,faas,00:34.318
403,7,67,faas,00:40.638
404,15,6,Ida,01:23.086
404,15,6,Ida,01:15.787
404,15,6,Ida,01:05.329
404,15,6,Ida,01:06.262
404,15,6,Ida,01:06.869
404,15,6,Ida,01:03.392
404,15,12,Steprer,01:23.245
404,15,12,Steprer,01:06.658
404,15,12,Steprer,01:13.814
404,15,12,Steprer,01:05.267
404,15,12,Steprer,01:01.222
404,15,12,Steprer,01:03.723
404,15,10,Gill,01:21.197
404,15,10,Gill,01:16.119
404,15,10,Gill,01:04.720
404,15,10,Gill,01:07.209
404,15,10,Gill,01:05.697
404,15,10,Gill,01:01.381
404,15,17,Simmi,01:08.095
404,15,17,Simmi,01:17.318
404,15,17,Simmi,01:01.552
404,15,17,Simmi,00:58.316
404,15,17,Simmi,00:56.921
404,15,17,Simmi,00:59.451
404,15,17,Simmi,01:00.821
404,15,15,Sangare,01:26.544
404,15,15,Sangare,01:11.473
404,15,15,Sangare,01:09.320
404,15,15,Sangare,01:05.815
404,15,15,Sangare,01:01.994
404,15,15,Sangare,00:58.082
404,15,5,Salomen,01:29.034
404,15,5,Salomen,01:17.024
404,15,5,Salomen,01:08.326
404,15,5,Salomen,01:09.553
404,15,5,Salomen,01:04.633
404,15,5,Salomen,01:05.982
404,15,20,Philippe,01:15.172
404,15,20,Philippe,00:59.314
404,15,20,Philippe,01:01.111
404,15,20,Philippe,01:01.406
404,15,20,Philippe,00:59.744
404,15,20,Philippe,00:54.864
404,15,20,Philippe,00:54.317
404,15,2,vanessa,01:58.828
404,15,2,vanessa,01:27.332
404,15,2,vanessa,01:23.029
404,15,2,vanessa,01:16.193
404,15,2,vanessa,01:12.563
404,15,19,tyrone,01:07.603
404,15,19,tyrone,01:05.132
404,15,19,tyrone,00:58.692
404,15,19,tyrone,00:53.474
404,15,19,tyrone,01:00.870
404,15,19,tyrone,01:29.113
404,15,19,tyrone,00:54.078
404,15,11,sanne,01:22.780
404,15,11,sanne,01:10.890
404,15,11,sanne,01:08.783
404,15,11,sanne,01:06.003
404,15,11,sanne,01:02.660
404,15,11,sanne,00:57.693
404,15,1,barbara,01:32.341
404,15,1,barbara,01:42.951
404,15,1,barbara,01:11.649
404,15,1,barbara,01:08.752
404,15,1,barbara,01:35.376
404,15,4,adaeze,01:28.860
404,15,4,adaeze,01:17.334
404,15,4,adaeze,01:07.427
404,15,4,adaeze,01:07.265
404,15,4,adaeze,01:12.749
404,15,4,adaeze,01:08.220
404,15,16,jovana,01:18.246
404,15,16,jovana,01:05.093
404,15,16,jovana,01:09.439
404,15,16,jovana,00:57.635
404,15,16,jovana,00:55.995
404,15,16,jovana,00:59.232
404,15,16,jovana,01:34.811
404,15,13,kim,01:09.745
404,15,13,kim,01:12.192
404,15,13,kim,01:06.511
404,15,13,kim,01:03.913
404,15,13,kim,01:04.318
404,15,13,kim,01:01.237
404,15,13,kim,01:03.631
404,15,18,cornelzus,01:10.441
404,15,18,cornelzus,01:01.682
404,15,18,cornelzus,00:58.221
404,15,18,cornelzus,00:53.994
404,15,18,cornelzus,01:03.520
404,15,18,cornelzus,01:02.702
404,15,18,cornelzus,00:56.709
406,7,68,lukas,00:34.517
406,7,68,lukas,00:31.070
406,7,68,lukas,00:28.844
406,7,68,lukas,00:34.224
406,7,68,lukas,00:29.229
406,7,68,lukas,00:29.425
406,7,68,lukas,00:29.837
406,7,68,lukas,00:29.081
406,7,68,lukas,00:27.353
406,7,68,lukas,00:29.679
406,7,68,lukas,00:31.327
406,7,68,lukas,00:30.482
406,7,68,lukas,00:31.182
406,7,62,lars,00:31.498
406,7,62,lars,00:33.334
406,7,62,lars,00:30.125
406,7,62,lars,00:33.109
406,7,62,lars,00:35.185
406,7,62,lars,00:31.584
406,7,62,lars,00:31.217
406,7,62,lars,00:30.528
406,7,62,lars,00:30.200
406,7,62,lars,00:29.791
406,7,62,lars,00:31.797
406,7,62,lars,00:30.017
406,7,66,beau,00:54.761
406,7,66,beau,00:51.005
406,7,66,beau,01:06.986
406,7,66,beau,00:47.389
406,7,66,beau,00:39.552
406,7,66,beau,00:34.400
406,7,66,beau,00:36.588
406,7,66,beau,00:49.622
406,7,66,beau,01:04.216
406,7,60,rens,00:42.972
406,7,60,rens,00:36.666
406,7,60,rens,00:41.290
406,7,60,rens,00:34.205
406,7,60,rens,00:36.450
406,7,60,rens,00:33.009
406,7,60,rens,00:32.318
406,7,60,rens,00:33.043
406,7,60,rens,00:31.255
406,7,60,rens,00:30.773
406,7,60,rens,00:35.736
406,7,69,guus,00:27.930
406,7,69,guus,00:29.702
406,7,69,guus,00:29.745
406,7,69,guus,00:32.339
406,7,69,guus,00:33.412
406,7,69,guus,00:29.954
406,7,69,guus,00:30.507
406,7,69,guus,00:27.316
406,7,69,guus,00:28.452
406,7,69,guus,00:27.719
406,7,69,guus,00:25.709
406,7,69,guus,00:26.926
406,7,69,guus,00:27.266
406,7,63,koen,00:37.015
406,7,63,koen,00:32.356
406,7,63,koen,00:31.355
406,7,63,koen,00:30.548
406,7,63,koen,00:30.983
406,7,63,koen,00:31.164
406,7,63,koen,00:29.768
406,7,63,koen,00:28.742
406,7,63,koen,00:28.377
406,7,63,koen,00:28.396
406,7,63,koen,00:30.937
406,7,63,koen,00:28.086
406,7,67,faas,00:34.146
406,7,67,faas,00:32.297
406,7,67,faas,00:31.080
406,7,67,faas,00:30.780
406,7,67,faas,00:57.646
406,7,67,faas,00:31.047
406,7,67,faas,00:30.854
406,7,67,faas,00:33.029
406,7,67,faas,00:31.357
406,7,67,faas,00:26.468
406,7,67,faas,00:45.596
407,7,4,ramon,00:55.671
407,7,4,ramon,00:54.517
407,7,4,ramon,00:54.231
407,7,4,ramon,00:54.640
407,7,12,elison,01:01.337
407,7,12,elison,00:58.493
407,7,12,elison,00:57.635
407,7,1,dani,01:04.637
407,7,1,dani,01:04.127
407,7,1,dani,01:00.332
407,7,11,rafael,01:01.443
407,7,11,rafael,00:56.843
407,7,11,rafael,00:57.610
407,7,18,dirk,01:08.908
407,7,18,dirk,01:04.512
407,7,18,dirk,00:58.819
407,7,18,dirk,00:59.472
407,7,5,cas,01:08.484
407,7,5,cas,01:02.827
407,7,5,cas,00:58.120
407,7,5,cas,00:54.426
407,7,2,efe,01:01.148
407,7,2,efe,01:00.372
407,7,2,efe,01:00.122
407,7,2,efe,00:59.438
408,7,66,zoe,00:37.795
408,7,66,zoe,00:31.619
408,7,66,zoe,00:36.099
408,7,66,zoe,00:29.678
408,7,66,zoe,00:29.886
408,7,66,zoe,00:31.901
408,7,66,zoe,00:32.486
408,7,62,ryan,00:31.004
408,7,62,ryan,00:31.105
408,7,62,ryan,00:31.735
408,7,62,ryan,00:32.808
408,7,62,ryan,00:29.832
408,7,62,ryan,00:30.530
408,7,62,ryan,00:33.175
408,7,62,ryan,00:31.970
408,7,69,esther,00:59.317
408,7,69,esther,00:44.855
408,7,69,esther,00:43.159
408,7,69,esther,00:44.717
408,7,69,esther,00:43.031
408,7,67,mila,01:17.338
408,7,67,mila,00:46.865
408,7,67,mila,00:42.267
408,7,67,mila,00:44.841
408,7,61,giovanni,00:29.891
408,7,61,giovanni,00:27.410
408,7,61,giovanni,00:28.853
408,7,61,giovanni,00:28.389
408,7,61,giovanni,00:27.585
408,7,61,giovanni,00:26.724
408,7,61,giovanni,00:28.069
408,7,61,giovanni,00:26.580
408,7,60,evi,01:28.219
408,7,60,evi,00:46.873
408,7,60,evi,00:44.245
408,7,60,evi,00:43.021
408,7,65,dara,00:42.887
408,7,65,dara,00:38.653
408,7,65,dara,00:46.347
408,7,65,dara,00:49.421
408,7,65,dara,00:40.051
408,7,65,dara,00:42.989
408,7,65,dara,00:42.401
409,14,19,Sanne,00:57.561
409,14,19,Sanne,00:55.445
409,14,19,Sanne,00:55.910
409,14,19,Sanne,00:55.983
409,14,19,Sanne,00:56.961
409,14,19,Sanne,00:54.818
409,14,19,Sanne,00:56.243
409,14,19,Sanne,00:54.685
409,14,19,Sanne,00:56.249
409,14,13,Pieter,01:19.563
409,14,13,Pieter,01:06.790
409,14,13,Pieter,01:04.819
409,14,13,Pieter,00:58.118
409,14,13,Pieter,00:57.886
409,14,13,Pieter,00:56.252
409,14,13,Pieter,00:55.627
409,14,13,Pieter,01:00.035
409,14,16,Daddy,01:06.255
409,14,16,Daddy,01:02.348
409,14,16,Daddy,00:59.418
409,14,16,Daddy,00:56.146
409,14,16,Daddy,00:54.890
409,14,16,Daddy,00:55.453
409,14,16,Daddy,00:55.117
409,14,16,Daddy,00:55.330
409,14,16,Daddy,00:55.806
409,14,20,Ida,01:03.317
409,14,20,Ida,01:02.122
409,14,20,Ida,00:59.433
409,14,20,Ida,00:54.226
409,14,20,Ida,00:53.120
409,14,20,Ida,00:54.181
409,14,20,Ida,00:53.920
409,14,20,Ida,00:53.041
409,14,20,Ida,00:53.174
409,14,15,Steprer,01:03.524
409,14,15,Steprer,00:57.840
409,14,15,Steprer,00:56.622
409,14,15,Steprer,00:57.204
409,14,15,Steprer,00:56.318
409,14,15,Steprer,00:56.155
409,14,15,Steprer,00:55.303
409,14,15,Steprer,00:54.825
409,14,15,Steprer,00:54.928
409,14,17,Simmi,00:56.495
409,14,17,Simmi,00:54.359
409,14,17,Simmi,00:55.118
409,14,17,Simmi,00:55.131
409,14,17,Simmi,00:54.933
409,14,17,Simmi,00:55.387
409,14,17,Simmi,00:55.505
409,14,17,Simmi,00:56.226
409,14,12,Phillippe,00:55.339
409,14,12,Phillippe,00:55.159
409,14,12,Phillippe,00:53.953
409,14,12,Phillippe,00:55.537
409,14,12,Phillippe,00:57.129
409,14,12,Phillippe,00:54.081
409,14,12,Phillippe,00:55.064
409,14,12,Phillippe,00:52.589
409,14,12,Phillippe,00:53.652
409,14,11,Tyrone,00:54.262
409,14,11,Tyrone,00:53.593
409,14,11,Tyrone,00:54.473
409,14,11,Tyrone,00:54.365
409,14,11,Tyrone,01:50.941
409,14,11,Tyrone,00:55.388
409,14,5,Grace,00:57.983
409,14,5,Grace,00:56.799
409,14,5,Grace,00:56.092
409,14,5,Grace,00:56.486
409,14,5,Grace,00:55.241
409,14,5,Grace,00:56.329
409,14,5,Grace,00:54.388
409,14,5,Grace,00:56.592
409,14,18,Iovana,01:27.915
409,14,18,Iovana,00:55.887
409,14,18,Iovana,00:55.836
409,14,18,Iovana,00:54.885
409,14,18,Iovana,00:55.651
409,14,18,Iovana,00:54.709
409,14,18,Iovana,00:54.310
409,14,18,Iovana,00:54.258
409,14,1,Kim,01:00.345
409,14,1,Kim,00:55.625
409,14,1,Kim,00:55.684
409,14,1,Kim,00:54.863
409,14,1,Kim,00:56.430
409,14,1,Kim,00:55.001
409,14,1,Kim,00:55.267
409,14,1,Kim,00:59.440
409,14,4,Cornelus,00:57.247
409,14,4,Cornelus,01:05.258
409,14,4,Cornelus,00:54.900
409,14,4,Cornelus,00:54.832
409,14,4,Cornelus,00:54.054
409,14,4,Cornelus,00:53.675
409,14,4,Cornelus,00:53.995
409,14,4,Cornelus,00:54.267
410,7,10,Ramon,00:54.653
410,7,10,Ramon,00:52.983
410,7,10,Ramon,00:52.536
410,7,10,Ramon,00:53.421
410,7,10,Ramon,00:54.907
410,7,10,Ramon,00:52.178
410,7,10,Ramon,00:52.462
410,7,2,elison,00:57.119
410,7,2,elison,00:54.356
410,7,2,elison,02:01.755
410,7,2,elison,00:55.462
410,7,2,elison,00:53.852
410,7,2,elison,00:54.204
410,7,13,dani,01:00.055
410,7,13,dani,00:56.827
410,7,13,dani,00:56.166
410,7,13,dani,00:58.146
410,7,13,dani,00:55.488
410,7,13,dani,00:55.254
410,7,13,dani,00:55.287
410,7,15,rafael,00:58.118
410,7,15,rafael,00:53.857
410,7,15,rafael,00:54.030
410,7,15,rafael,00:54.544
410,7,15,rafael,00:54.446
410,7,15,rafael,00:54.087
410,7,15,rafael,00:54.750
410,7,4,dirk,00:56.317
410,7,4,dirk,00:55.412
410,7,4,dirk,00:54.616
410,7,4,dirk,00:59.070
410,7,4,dirk,00:54.993
410,7,4,dirk,00:55.078
410,7,4,dirk,00:54.974
410,7,18,cas,00:56.657
410,7,18,cas,03:29.624
410,7,18,cas,00:52.031
410,7,18,cas,00:53.377
410,7,19,efe,00:55.910
410,7,19,efe,00:54.943
410,7,19,efe,00:54.844
410,7,19,efe,00:56.229
410,7,19,efe,00:54.652
410,7,19,efe,00:53.831
410,7,19,efe,00:53.507
411,7,68,zoe,00:37.246
411,7,68,zoe,00:36.120
411,7,68,zoe,00:33.201
411,7,68,zoe,00:28.844
411,7,68,zoe,00:31.921
411,7,68,zoe,00:29.064
411,7,68,zoe,00:27.693
411,7,68,zoe,00:30.544
411,7,68,zoe,00:29.004
411,7,68,zoe,00:31.073
411,7,68,zoe,00:28.344
411,7,68,zoe,00:27.465
411,7,68,zoe,00:27.827
411,7,68,zoe,00:27.399
411,7,68,zoe,00:27.353
411,7,63,ryan,00:27.475
411,7,63,ryan,00:28.312
411,7,63,ryan,00:28.193
411,7,63,ryan,00:27.912
411,7,63,ryan,00:27.109
411,7,63,ryan,00:27.361
411,7,63,ryan,00:27.047
411,7,63,ryan,00:31.825
411,7,63,ryan,00:26.648
411,7,63,ryan,00:27.219
411,7,63,ryan,00:27.781
411,7,63,ryan,00:27.358
411,7,63,ryan,00:27.612
411,7,63,ryan,00:27.113
411,7,63,ryan,00:27.518
411,7,63,ryan,00:27.475
411,7,66,esther,00:34.169
411,7,66,esther,00:30.828
411,7,66,esther,00:30.679
411,7,66,esther,00:31.015
411,7,66,esther,00:29.747
411,7,66,esther,00:32.471
411,7,66,esther,00:32.921
411,7,66,esther,00:30.111
411,7,66,esther,00:30.070
411,7,66,esther,00:30.137
411,7,66,esther,00:29.290
411,7,66,esther,00:29.838
411,7,66,esther,00:29.841
411,7,66,esther,00:29.366
411,7,62,mila,00:40.320
411,7,62,mila,00:40.115
411,7,62,mila,00:34.646
411,7,62,mila,00:33.701
411,7,62,mila,00:33.197
411,7,62,mila,01:20.626
411,7,62,mila,00:40.646
411,7,62,mila,00:38.782
411,7,62,mila,00:40.260
411,7,62,mila,00:38.878
411,7,67,giovanni,00:25.562
411,7,67,giovanni,00:26.298
411,7,67,giovanni,00:26.196
411,7,67,giovanni,00:25.863
411,7,67,giovanni,00:25.967
411,7,67,giovanni,00:27.809
411,7,67,giovanni,00:25.895
411,7,67,giovanni,00:27.722
411,7,67,giovanni,00:27.377
411,7,67,giovanni,00:25.842
411,7,67,giovanni,00:26.425
411,7,67,giovanni,00:25.560
411,7,67,giovanni,00:25.626
411,7,67,giovanni,00:25.779
411,7,67,giovanni,00:25.392
411,7,67,giovanni,00:25.130
411,7,67,giovanni,00:27.522
411,7,60,evi,00:37.313
411,7,60,evi,00:33.029
411,7,60,evi,00:30.916
411,7,60,evi,00:31.180
411,7,60,evi,00:30.387
411,7,60,evi,00:29.500
411,7,60,evi,00:33.234
411,7,60,evi,00:30.775
411,7,60,evi,00:31.095
411,7,60,evi,00:30.898
411,7,60,evi,00:30.032
411,7,60,evi,00:29.683
411,7,60,evi,00:31.670
411,7,60,evi,00:30.903
411,7,69,dara,00:37.410
411,7,69,dara,00:33.569
411,7,69,dara,00:36.210
411,7,69,dara,00:34.760
411,7,69,dara,00:33.291
411,7,69,dara,00:33.651
411,7,69,dara,00:35.578
411,7,69,dara,00:31.617
411,7,69,dara,00:30.987
411,7,69,dara,00:30.991
411,7,69,dara,00:30.727
411,7,69,dara,00:31.769
411,7,69,dara,00:31.336
412,9,5,Zee,00:53.663
412,9,5,Zee,00:51.546
412,9,5,Zee,00:41.686
412,9,5,Zee,00:41.953
412,9,5,Zee,00:43.320
412,9,5,Zee,00:55.137
412,9,5,Zee,00:45.219
412,9,5,Zee,00:41.988
412,9,5,Zee,00:41.392
412,9,5,Zee,00:41.292
412,9,5,Zee,00:41.106
412,9,5,Zee,00:42.905
412,9,2,HEGE 05,00:50.789
412,9,2,HEGE 05,00:50.824
412,9,2,HEGE 05,00:41.734
412,9,2,HEGE 05,00:40.718
412,9,2,HEGE 05,00:41.639
412,9,2,HEGE 05,01:10.222
412,9,2,HEGE 05,00:40.853
412,9,2,HEGE 05,00:40.119
412,9,2,HEGE 05,00:40.980
412,9,2,HEGE 05,00:39.423
412,9,2,HEGE 05,00:41.546
412,9,2,HEGE 05,00:40.923
412,9,10,DIVER,00:58.109
412,9,10,DIVER,00:54.916
412,9,10,DIVER,00:46.773
412,9,10,DIVER,00:47.297
412,9,10,DIVER,01:24.265
412,9,10,DIVER,00:52.243
412,9,10,DIVER,00:44.823
412,9,10,DIVER,00:50.359
412,9,10,DIVER,00:45.130
412,9,10,DIVER,00:45.024
412,9,1,KOCZKA,00:47.615
412,9,1,KOCZKA,00:53.481
412,9,1,KOCZKA,00:52.157
412,9,1,KOCZKA,00:47.528
412,9,1,KOCZKA,00:50.042
412,9,1,KOCZKA,00:45.933
412,9,1,KOCZKA,00:46.155
412,9,1,KOCZKA,00:46.775
412,9,18,kerremans,00:52.686
412,9,18,kerremans,00:43.895
412,9,18,kerremans,00:42.797
412,9,18,kerremans,00:43.899
412,9,18,kerremans,00:46.926
412,9,18,kerremans,00:47.168
412,9,18,kerremans,00:43.296
412,9,18,kerremans,00:47.020
412,9,18,kerremans,00:44.169
412,9,18,kerremans,00:43.843
412,9,18,kerremans,00:43.805
412,9,19,verheyen,00:54.018
412,9,19,verheyen,00:53.259
412,9,19,verheyen,00:43.917
412,9,19,verheyen,00:42.278
412,9,19,verheyen,00:42.911
412,9,19,verheyen,00:46.453
412,9,19,verheyen,00:50.142
412,9,19,verheyen,00:44.338
412,9,19,verheyen,00:49.244
412,9,19,verheyen,00:42.284
412,9,19,verheyen,00:42.198
412,9,19,verheyen,00:42.719
412,9,11,raf,00:54.327
412,9,11,raf,00:51.341
412,9,11,raf,00:42.337
412,9,11,raf,00:41.797
412,9,11,raf,00:43.214
412,9,11,raf,00:45.491
412,9,11,raf,00:50.424
412,9,11,raf,00:41.878
412,9,11,raf,02:08.551
412,9,11,raf,00:43.417
412,9,13,BEN,00:57.346
412,9,13,BEN,00:50.977
412,9,13,BEN,00:45.198
412,9,13,BEN,00:45.551
412,9,13,BEN,00:45.549
412,9,13,BEN,00:49.401
412,9,13,BEN,00:44.701
412,9,13,BEN,00:43.852
412,9,13,BEN,00:45.433
412,9,13,BEN,00:43.336
412,9,13,BEN,00:43.745
412,9,9,|Test kart #9,00:44.659
413,11,14,Smuk,00:51.529
413,11,14,Smuk,00:47.853
413,11,14,Smuk,00:45.176
413,11,14,Smuk,00:43.061
413,11,14,Smuk,00:45.933
413,11,14,Smuk,00:47.502
413,11,14,Smuk,00:42.353
413,11,14,Smuk,00:42.147
413,11,14,Smuk,00:41.074
413,11,14,Smuk,00:41.540
413,11,14,Smuk,00:40.922
413,11,14,Smuk,00:41.743
413,11,15,Johan,00:58.052
413,11,15,Johan,00:50.241
413,11,15,Johan,00:57.724
413,11,15,Johan,00:50.412
413,11,15,Johan,00:55.469
413,11,15,Johan,00:50.160
413,11,15,Johan,00:50.518
413,11,15,Johan,00:48.962
413,11,15,Johan,00:47.893
413,11,15,Johan,00:46.401
413,11,1,007,00:52.981
413,11,1,007,00:47.552
413,11,1,007,00:46.260
413,11,1,007,00:45.614
413,11,1,007,00:49.636
413,11,1,007,00:52.167
413,11,1,007,00:46.440
413,11,1,007,00:45.985
413,11,1,007,00:43.515
413,11,1,007,00:48.517
413,11,1,007,00:48.292
413,11,9,Roel,00:52.249
413,11,9,Roel,00:46.823
413,11,9,Roel,00:46.121
413,11,9,Roel,00:43.906
413,11,9,Roel,03:41.238
413,11,9,Roel,00:42.235
413,11,9,Roel,00:41.926
413,11,9,Roel,00:42.511
413,11,17,Marc,00:54.992
413,11,17,Marc,00:48.170
413,11,17,Marc,00:47.095
413,11,17,Marc,00:46.281
413,11,17,Marc,00:46.401
413,11,17,Marc,00:53.595
413,11,17,Marc,00:44.782
413,11,17,Marc,00:45.641
413,11,17,Marc,00:46.161
413,11,17,Marc,00:45.466
413,11,12,Robbert,00:53.502
413,11,12,Robbert,00:43.880
413,11,12,Robbert,00:43.259
413,11,12,Robbert,00:41.788
413,11,12,Robbert,00:41.533
413,11,12,Robbert,00:46.156
413,11,12,Robbert,00:42.404
413,11,12,Robbert,00:41.652
413,11,12,Robbert,00:41.350
413,11,12,Robbert,00:40.841
413,11,12,Robbert,00:40.832
413,11,12,Robbert,00:42.318
413,11,16,Iwan,00:52.775
413,11,16,Iwan,00:50.971
413,11,16,Iwan,00:43.282
413,11,16,Iwan,00:44.897
413,11,16,Iwan,00:54.343
413,11,16,Iwan,00:47.799
